rownames,session_id,project_id,event_id,article_id,named_aticle_id,theme_id,sub_theme_id,user_comments,event_year,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,qyear,unit_price,unit_price_cur,unit_price_eur,total_cost,real_total_cost,real_total_cost_manual,financer_id,is_in_accounting,comments,credte,upduser_id
21267,19,573,52ea157f-7bcd-4b64-b6b8-295317f21356,59,0,1,1,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21268,19,573,6186715e-a144-4a82-8d6a-95d7342577d0,58,0,1,1,,2016,2,2,2,2,2,2,2,2,2,2,2,2,2,26,230,EUR,230,5980,0,0,0,0,,2015-12-07 ,49
21269,19,573,3db08f41-93c1-4bb1-8a6f-f7565e2a4c0f,58,0,1,1,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21270,19,573,958ba7ea-1d3f-4d3a-be85-98f49ded363f,58,0,1,1,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21271,19,573,c97c11a3-229e-488f-b4e9-0e21fa9d15b4,165,0,1,1,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21272,19,573,5b2b43c0-7ddd-4b2c-815b-6e9b92904c2d,165,0,1,1,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21273,19,573,e1d5444b-a92d-4915-89f8-7b94eb7d4cc3,280,0,1,1,,2016,0,0,0,5,5,5,5,5,5,5,0,0,0,35,392,EUR,392,13720,0,0,0,0,,2015-12-07 ,49
21274,19,573,debd5c8f-6fe2-432e-aee8-9e34b4c51323,280,0,1,1,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21275,19,573,2f8080fd-0163-466a-b90a-211942f32e61,280,0,1,1,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21276,19,573,a4408339-3b05-4cf9-b253-94efa487074f,232,0,1,1,,2016,0,0,0,1,1,1,1,1,1,1,0,0,0,7,791,EUR,791,5537,0,0,0,0,,2015-12-07 ,49
21277,19,573,22484481-a0f8-47f9-8bf9-f1b88e098720,232,0,1,1,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21278,19,573,67e34e4a-1e2c-447c-bded-27a127ec7ae2,232,0,1,1,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21279,19,573,8e082554-ff82-4c4e-9b52-d71f3de7f736,134,0,25,86,,2016,1,0,0,0,0,0,0,0,0,0,0,0,36000,36001,5,USD,4.504505,162166.67,0,0,0,0,,2015-12-07 ,49
21280,19,573,662d2e4b-bfcb-4f68-97a7-40b964e2cfb5,134,0,25,86,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21281,19,573,1ba69225-f37b-41e7-8543-1e190652ced5,134,0,25,86,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-07 ,49
21282,19,573,c0c10e6e-deb7-495a-a6ca-b739ed9014e2,120,0,37,110,Portage -- cofinancing possible,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,350000,EUR,350000,350000,0,0,0,0,,2015-12-07 ,49
21283,19,573,eb22e244-47fd-4d1d-884a-67c7328e37dd,83,0,37,110,Ultrafreezer + Bactalert,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33000,EUR,33000,33000,0,0,0,0,,2015-12-07 ,49
21284,19,573,9cc253d2-083d-4140-90ed-e3062cf5b0fb,46,0,2,36,,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000,EUR,10000,10000,0,0,0,0,,2015-12-07 ,49
21285,19,49,d7d2ad49-b785-401b-b02c-3d8117f7792a,8,679,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,500000,XOF,762.245086,9146.94,0,0,0,0,,2015-12-09 ,56
21286,19,51,060a529b-20eb-4931-aa76-87a21c54440c,15,0,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,1500000,XOF,2286.735259,27440.82,0,0,0,0,,2015-12-09 ,56
21287,19,51,0ab143e8-8c95-42be-a60a-9f590641a246,12,106,2,2,,2016,4,4,4,4,4,4,4,4,4,4,4,4,0,48,265000,XOF,403.989896,19391.51,0,0,0,0,,2015-12-09 ,56
21288,19,51,1dec21a4-42be-4843-8ddc-ab7e0f6b6bf2,39,0,2,2,,2016,0,0,4,0,0,4,0,0,4,0,0,4,0,16,50000,XOF,76.224509,1219.59,0,0,0,0,,2015-12-09 ,56
21289,19,51,27d6131b-ef61-4e74-8302-bad48c82c0d0,9,647,2,2,,2016,4,4,4,4,4,4,4,4,4,4,4,4,0,48,50000,XOF,76.224509,3658.78,0,0,0,0,,2015-12-09 ,56
21290,19,51,36ad26aa-39ea-4ad3-a111-1befd457809d,23,0,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,500000,XOF,762.245086,9146.94,0,0,0,0,,2015-12-09 ,56
21291,19,51,3c1d06ec-fd52-428f-ad81-9f4431eea396,140,199,2,2,,2016,0,0,5,0,0,5,0,0,5,0,0,5,0,20,265000,XOF,403.989896,8079.8,0,0,0,0,,2015-12-09 ,56
21292,19,51,82c2a164-1d7d-424b-8f2d-184fe891b746,6,378,2,2,,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1300000,XOF,1981.837224,3963.67,0,0,0,0,,2015-12-09 ,56
21293,19,51,c1ea80ec-4796-49fe-b2a6-2830ab5411fc,38,105,2,2,,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,10,45000,XOF,68.602058,686.02,0,0,0,0,,2015-12-09 ,56
21294,19,51,c3108e49-3587-41f6-bed2-5b73fb22fbd4,11,0,2,2,,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2000000,XOF,3048.980345,3048.98,0,0,0,0,,2015-12-09 ,56
21295,19,51,c77eaecb-f176-494d-b00a-c4ff3c053c2e,8,337,2,2,Maison de passage,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,500000,XOF,762.245086,9146.94,0,0,0,0,,2015-12-09 ,56
21296,19,51,c81bbfe7-a694-4bc7-8021-b0d906f09d5f,10,648,2,2,,2016,4,4,4,4,4,4,4,4,4,4,4,4,0,48,150000,XOF,228.673526,10976.33,0,0,0,0,,2015-12-09 ,56
21297,19,51,e478e456-726d-45ab-a1fe-70f6a2790c41,8,1060,2,2,Cofin,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,500000,XOF,762.245086,9146.94,0,0,0,0,,2015-12-09 ,56
21298,19,51,d6885593-c94b-4570-9016-4e24f0188de6,8,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-09 ,56
21299,19,51,e04d83e5-cabe-4c3d-963a-816f9c371305,6,1061,2,2,,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1300000,XOF,1981.837224,3963.67,0,0,0,0,,2015-12-09 ,56
21300,19,51,65e45e07-38cb-4113-aa59-a345366a7f05,6,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-09 ,56
21301,19,490,7b3d1444-bcf7-4fdf-af77-88d0ec3da7f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deleted,2015-12-08 ,60
21302,19,490,982ef801-dd02-49d6-af28-56537fc7d9f8,1,0,25,86,2 AR (JS+MAP) + 2AR (retour annuel vacances pour David+partenaire),2016,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1200,EUR,1200,4800,0,0,0,0,,2015-12-08 ,60
21303,19,490,7ae6a4b7-ae56-46cc-9a89-80e90ae14cc0,56,0,25,86,2 semaines lors de la JS et 1 semaine en octobre (MAP),2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2500,EUR,2500,2500,0,0,0,0,,2015-12-08 ,60
21304,19,54,19821258AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21305,19,209,1980FOINAR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21306,19,211,1980GENEAR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21307,19,323,1980BELGAR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21308,19,324,1980UNSTAR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21309,19,325,1980SUISAR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21310,19,326,1980ESPAR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21311,19,446,19823564AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21312,19,447,19822565AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21313,19,448,19821566AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21314,19,449,19821567AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21315,19,460,19812353AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21316,19,467,19822589AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21317,19,473,19822590AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21318,19,478,19822592AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21319,19,499,19811366AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21320,19,506,19823613AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21321,19,507,19823614AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21322,19,520,19811373AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21323,19,523,19822622AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21324,19,535,19823627AR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21325,19,574,1980CAMAR97,97,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2015-12-08 ,60
21326,19,574,b21f4b8f-d887-4aee-b52a-bcb510b9359e,1,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-08 ,60
21327,19,574,e830f734-02e2-41bd-b5fc-4c17c5aedc0f,305,0,1,1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-12-08 ,60
21328,19,323,1980BELGAR97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deleted,2015-12-08 ,60
21329,19,324,1980UNSTAR97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deleted,2015-12-08 ,60
21330,19,325,1980SUISAR97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deleted,2015-12-08 ,60
21331,19,574,1980CAMAR97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deleted,2015-12-08 ,60
21332,19,574,b21f4b8f-d887-4aee-b52a-bcb510b9359e,1,0,1,1,,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6200,EUR,6200,6200,0,0,0,0,,2015-12-08 ,60
21333,19,51,d28a30e8-7878-49ab-ba48-0b9568e977d2,44,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21334,19,51,dcdee0d0-8880-4cd7-93d8-372ab242d016,45,0,2,2,,2016,5,5,5,5,5,5,5,5,5,5,5,5,0,60,25000,XOF,38.112254,2286.74,0,0,0,0,,2015-10-19 ,56
21335,19,51,4378953e-9e05-40e8-bceb-41cb7cc23fac,45,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21336,19,51,a2b43b9b-7876-4bf4-b231-349b022571e6,46,0,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21337,19,51,dec1d619-669f-41f7-b579-2cf4761a5339,46,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21338,19,51,6c75089b-6a4c-404c-bd53-bcf919a188da,58,650,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21339,19,51,8b193b59-9d68-466d-94ba-dcf04af644f6,58,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21340,19,51,7ec1bec8-ff46-4453-a150-b7435eb389ed,62,654,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21341,19,51,14525328-916e-4ac4-9034-8fccf43be434,62,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21342,19,51,df179249-3511-4fa1-ae2c-37362202b34a,72,652,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21343,19,51,55ee531a-bc43-4f00-8b32-a6e7d81301bd,72,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21344,19,51,36fe381f-bfb6-4185-86a3-2577ad89d0da,74,0,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21345,19,51,d084c099-ff8f-4c33-a891-bcda714db1b0,74,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21346,19,51,e87ec2fe-27cf-4592-9d84-dfe717e299ad,78,0,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21347,19,51,6ba7a683-cbeb-4ede-beab-7aa6aa1c5cad,78,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21348,19,51,5fd08667-e05d-4a85-b6e2-cc6a895b7a80,85,112,2,2,,2016,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1200000,XOF,1829.388207,914.69,0,0,0,0,,2015-10-19 ,56
21349,19,51,11cf611a-f91b-4cf4-b4f2-0e23d83e39c6,85,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21350,19,51,ce14815b-4562-4633-aca3-a19d6feee048,89,59,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21351,19,51,b310aa2a-7f57-4d35-ab4c-b7021111b70c,89,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21352,19,51,64f049c3-4649-4391-b867-f9760eb93805,92,655,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21353,19,51,bf46f5b7-74a1-43cd-ae02-0a775dddc71b,92,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21354,19,51,7376f78b-4ed7-4e5d-80f1-71c25e8df343,93,0,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21355,19,51,6fe0f16a-78c3-4aa5-b678-fd25e86841eb,93,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21356,19,51,12b5243a-42e0-459f-bafc-2d6a3c32fd81,96,0,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21357,19,51,30ff0b2f-34b8-41b1-bd1d-0463c6a178d0,96,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21358,19,51,67ddf760-f50c-480d-90c7-21158d93e651,98,649,2,2,,2016,1,0,0,1,0,0,1,0,0,1,0,0,0,4,500000,XOF,762.245086,3048.98,0,0,0,0,,2015-10-19 ,56
21359,19,51,84d0e436-a733-4b82-b23c-70dfb22536f2,98,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21360,19,51,afbedd82-f654-4eb2-9217-9e712e6a2423,109,79,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,35000,XOF,53.357156,640.29,0,0,0,0,,2015-10-19 ,56
21361,19,51,80420349-2b7e-459b-a6c8-43f174cd6f1b,109,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21362,19,51,0dd27738-f1bf-480d-8d00-6e3c7ea0bb99,111,0,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,100000,XOF,152.449017,1829.39,0,0,0,0,,2015-10-19 ,56
21363,19,51,37daad99-9441-4c4e-ac89-4a58516d3a9b,111,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21364,19,51,f65ac1e0-5638-4a0b-947a-201eb67f6af2,112,205,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21365,19,51,2876be21-24dc-4442-a0a8-05dde599049d,112,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21366,19,51,3c1d06ec-fd52-428f-ad81-9f4431eea396,140,199,2,2,,2016,0,0,4,0,0,4,0,0,4,0,0,4,0,16,265000,XOF,403.989896,6463.84,0,0,0,0,,2015-10-19 ,56
21367,19,51,3c523249-6026-4129-952b-6ec48b84c54e,140,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21368,19,51,980a0e43-d21a-44a3-a2e6-efc42c837724,143,0,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,50000,XOF,76.224509,914.69,0,0,0,0,,2015-10-19 ,56
21369,19,51,a885adcc-9d7b-456d-b24d-9492005f3cea,143,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21370,19,51,061846a2-2f53-417c-9342-983784fbdaa7,152,0,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,176000,XOF,268.31027,3219.72,0,0,0,0,,2015-10-19 ,56
21371,19,51,63126651-0a50-44c9-96c8-180ca5eb2553,152,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21372,19,51,dbeb8550-34b5-459a-8f75-f497c1e62304,153,0,2,2,,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,3,150000,XOF,228.673526,686.02,0,0,0,0,,2015-10-19 ,56
21373,19,51,98eed174-c800-4c5b-a9d5-f793d6894de0,153,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21374,19,51,e42852ab-c9e7-461d-9df9-047d4eeb4106,156,124,2,2,,2016,2,2,2,2,2,2,2,2,2,2,2,2,0,24,170000,XOF,259.163329,6219.92,0,0,0,0,,2015-10-19 ,56
21375,19,51,747abf5b-9472-4027-b14b-d112a2c9491f,156,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21376,19,51,e2b3b2f6-8f1b-443b-973a-11dee7673d7e,157,0,2,2,,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,2,200000,XOF,304.898034,609.8,0,0,0,0,,2015-10-19 ,56
21377,19,51,d3e3c78b-1825-4038-9850-7ae65ca2052d,157,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21378,19,51,e3986eec-66e7-4c65-9b24-992fbc68cccb,158,656,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21379,19,51,fcbe2945-9d9c-4ddd-ad45-f276067ee711,158,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21380,19,51,77fedd16-af4f-489c-a289-20de3ad38be6,210,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21381,19,51,4cc457a6-8ea9-49a1-8559-3de34f38fb7e,209,0,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21382,19,51,85a014f6-1a9d-4b4c-a0ad-0cfede596500,209,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21383,19,51,2bc126d8-1bd3-46d2-9fc5-10f214a8d89a,210,497,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21384,19,51,1c2a6d65-a0ea-4695-8485-4f33dedbdcbd,210,0,25,86,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21385,19,51,428224ea-4046-43fb-8691-952b97bc239a,34,0,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,100000,XOF,152.449017,1829.39,0,0,0,0,,2015-10-19 ,56
21386,19,51,82db07f3-a918-43c3-b2f6-ad6f9acd545e,34,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21387,19,51,8d44db39-3bcb-4efa-9efe-15df3e9ebccf,8,336,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,450000,XOF,686.020578,8232.25,0,0,0,0,,2015-10-19 ,56
21388,19,51,6ea43145-33c9-420e-ab47-838ddfa1f45f,8,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21389,19,51,c77eaecb-f176-494d-b00a-c4ff3c053c2e,8,337,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,450000,XOF,686.020578,8232.25,0,0,0,0,,2015-10-19 ,56
21390,19,51,1aafc552-3b2f-46a6-bd9d-0513d84015e4,8,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21391,19,51,6f5a83bf-cce5-49db-8bff-c52602294bf7,8,338,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,450000,XOF,686.020578,8232.25,0,0,0,0,,2015-10-19 ,56
21392,19,51,0f2ea0c7-ca9c-462e-9bc2-2d9ae60285ab,8,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21393,19,51,058594c1-6552-4acd-bf19-9b2bf0898604,111,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21394,19,51,444cc913-9d0a-43a6-a024-ce31ec65a51a,12,218,2,2,,2016,1,1,1,1,1,1,1,1,1,1,1,1,0,12,300000,XOF,457.347052,5488.16,0,0,0,0,,2015-10-19 ,56
21395,19,51,7597f9a1-4df1-4f85-98c3-baf67592e226,12,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21396,19,51,bed92749-30c3-4990-8097-62ac62954b33,5,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21397,19,51,abadb558-6f3f-4148-a87a-b336d3132627,58,657,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21398,19,51,84d8138e-87d1-4b44-a76e-faefb650458d,58,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21399,19,51,56acd4d0-c21d-4296-851c-09b72bc86a5a,62,651,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21400,19,51,87cc39f4-dded-437b-b747-69a0202f1466,62,0,2,2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
21401,19,51,d72ed8e1-1cfb-486c-893d-811c51491e38,58,658,2,2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2015-10-19 ,56
