rownames,work_duration_id,created,modified,comments,duration,created_by_id,last_modification_by_id,period_id,project_id,user_id,collaborator_id
21753,24674,2021-01-05 ,2021-01-05 ,Publication of study results,2,24,24,96,1142,24,24
21754,24675,2021-01-05 ,2021-01-05 ,,2,24,24,95,1164,24,24
21755,24676,2021-01-05 ,2021-01-05 ,,1,24,24,95,1141,24,24
21756,24677,2021-01-05 ,2021-01-05 ,,3,24,24,95,1213,24,24
21757,24679,2021-01-05 ,2021-01-05 ,enregistré par Fanny pour pouvoir facturer,5,176,176,96,1172,48,45
21758,24680,2021-01-06 ,2021-01-06 ,recup 3 and 4/08 RTTM 5 6 7 CP 8 to 24,16,52,52,92,208,52,49
21759,24681,2021-01-06 ,2021-01-06 ,,4,52,52,92,1142,52,49
21760,24682,2021-01-06 ,2021-01-06 ,,1,52,52,92,211,52,49
21761,24683,2021-01-06 ,2021-01-06 ,,0.25,150,150,96,1167,150,167
21762,24684,2021-01-06 ,2021-01-06 ,,5.5,149,149,96,208,149,166
21763,24685,2021-01-06 ,2021-01-22 ,,3,149,176,96,1153,149,166
21764,24686,2021-01-06 ,2021-01-06 ,,1,149,149,96,994,149,166
21765,24687,2021-01-06 ,2021-01-06 ,,6,149,149,96,1005,149,166
21766,24688,2021-01-06 ,2021-01-22 ,,2,149,176,96,1179,149,166
21767,24689,2021-01-06 ,2021-01-06 ,,3.5,149,149,96,440,149,166
21768,24690,2021-01-06 ,2021-01-06 ,,1,149,149,96,822,149,166
21769,24691,2021-01-06 ,2021-01-06 ,,15,177,177,96,1092,177,193
21770,24692,2021-01-06 ,2021-01-06 ,,4,177,177,96,1058,177,193
21771,24693,2021-01-06 ,2021-01-19 ,jours précédemment imputés à un code Tmp ce qui n'est pas possible,1.35,150,176,96,211,150,167
21772,24694,2021-01-06 ,2021-01-06 ,,0.65,150,150,96,1205,150,167
21773,24695,2021-01-06 ,2021-01-26 ,,2.9,150,176,96,1162,150,167
21774,24696,2021-01-06 ,2021-01-06 ,,0.25,150,150,96,873,150,167
21775,24697,2021-01-06 ,2021-01-06 ,,1.45,150,150,96,1127,150,167
21776,24699,2021-01-06 ,2021-01-06 ,,0.55,150,150,96,1223,150,167
21777,24700,2021-01-06 ,2021-01-06 ,vacances de Noël+RTT mensuels,6,150,150,96,208,150,167
21778,24701,2021-01-06 ,2021-01-06 ,,0.25,150,150,96,1187,150,167
21779,24702,2021-01-06 ,2021-01-06 ,,0.55,150,150,96,1121,150,167
21780,24703,2021-01-06 ,2021-01-06 ,,18,155,155,91,1092,155,170
21781,24704,2021-01-06 ,2021-01-06 ,,4,155,155,91,992,155,170
21782,24705,2021-01-06 ,2021-01-06 ,,10,155,155,92,1092,155,170
21783,24706,2021-01-06 ,2021-01-06 ,,11,155,155,92,1150,155,170
21784,24707,2021-01-06 ,2021-01-06 ,,18,155,155,93,1092,155,170
21785,24708,2021-01-06 ,2021-01-06 ,,2,155,155,93,992,155,170
21786,24709,2021-01-06 ,2021-01-06 ,,2,155,155,93,1150,155,170
21787,24710,2021-01-06 ,2021-01-06 ,RGPD(incident  CoPil  dév. d'outils  veille réglementaire  soutien aux épidémios)  réunions  emails  veille Covid,7.8,150,150,96,211,150,167
21788,24711,2021-01-06 ,2021-01-06 ,,15,155,155,94,1092,155,170
21789,24712,2021-01-06 ,2021-01-06 ,,3,155,155,94,992,155,170
21790,24713,2021-01-06 ,2021-01-06 ,,3,155,155,94,1150,155,170
21791,24714,2021-01-06 ,2021-01-06 ,,5,155,155,95,992,155,170
21792,24715,2021-01-06 ,2021-01-06 ,,15,155,155,95,1092,155,170
21793,24716,2021-01-06 ,2021-01-06 ,,18,155,155,96,1092,155,170
21794,24717,2021-01-06 ,2021-01-06 ,,4,155,155,96,992,155,170
21795,24720,2021-01-06 ,2021-01-06 ,,5,148,148,96,873,148,161
21796,24721,2021-01-06 ,2021-01-06 ,,4,148,148,96,211,148,161
21797,24723,2021-01-06 ,2021-01-06 ,,1,148,148,96,47,148,161
21798,24724,2021-01-06 ,2021-01-06 ,,5,148,148,96,1138,148,161
21799,24725,2021-01-06 ,2021-01-06 ,,3,148,148,96,208,148,161
21800,24726,2021-01-06 ,2021-01-06 ,18 to 31/12,10,48,48,96,208,48,45
21801,24727,2021-01-06 ,2021-01-06 ,diverse,5,48,48,96,211,48,45
21802,24728,2021-01-06 ,2021-01-06 ,,2,48,48,96,876,48,45
21803,24729,2021-01-06 ,2021-01-06 ,,4,148,148,96,821,148,161
21804,24730,2021-01-07 ,2021-01-07 ,,7.5,9,9,96,208,9,9
21805,24731,2021-01-07 ,2021-01-07 ,Final Report,0.5,9,9,96,296,9,9
21806,24732,2021-01-07 ,2021-01-07 ,Final Report,0.5,9,9,96,780,9,9
21807,24733,2021-01-07 ,2021-01-07 ,Follow up field activities  data cleaning,10.5,9,9,96,831,9,9
21808,24734,2021-01-07 ,2021-01-07 ,meetings  communication  literature,3,9,9,96,211,9,9
21809,24735,2021-01-07 ,2021-01-07 ,14/15 Dec,2,50,50,96,208,50,47
21810,24736,2021-01-07 ,2021-01-07 ,21/23 Dec,3,50,50,96,208,50,47
21811,24737,2021-01-07 ,2021-01-07 ,28 Dec RTTM,1,50,50,96,208,50,47
21812,24738,2021-01-07 ,2021-01-07 ,RTTF,4,50,50,96,208,50,47
21813,24739,2021-01-07 ,2021-01-07 ,Preparation of TOR Database GoMA HIV COHORT,1,50,50,96,732,50,47
21814,24740,2021-01-07 ,2021-01-07 ,,9,50,50,96,1194,50,47
21815,24741,2021-01-07 ,2021-01-26 ,Technical Support ,2,50,176,96,1162,50,47
21816,24742,2021-01-07 ,2021-01-07 ,Return from the field 20.12.2020,14,168,168,96,1111,168,178
21817,24743,2021-01-07 ,2021-01-07 ,recuperation 2.5d (22  23  24 December); conges 4d (28  29  30  31 December),6.5,168,168,96,208,168,178
21818,24744,2021-01-07 ,2021-01-07 ,Finalisation of report,1.5,168,168,96,1133,168,178
21819,24746,2021-01-20 ,2021-01-20 ,,1,176,176,95,211,30,30
21820,24747,2021-01-20 ,2021-01-20 ,jours Medical Academy (avance 2021) au lieu de 80 gene,10,176,176,94,1193,40,39
21821,24748,2021-01-27 ,2021-01-27 ,,2,30,30,97,1205,30,30
21822,24749,2021-01-27 ,2021-01-28 ,,2.5,30,30,97,1185,30,30
21823,24750,2021-01-27 ,2021-01-28 ,webinar prep / meetings ,6,30,30,97,211,30,30
21824,24751,2021-01-27 ,2021-01-27 ,nutrition project support,3,30,30,97,1155,30,30
21825,24752,2021-01-27 ,2021-01-28 ,report writing,3,30,30,97,1187,30,30
21826,24753,2021-01-27 ,2021-01-27 ,,2,30,30,97,1105,30,30
21827,24754,2021-01-27 ,2021-01-27 ,,1,30,30,97,722,30,30
21828,24755,2021-01-28 ,2021-01-28 ,,0.5,30,30,97,208,30,30
21829,24757,2021-02-01 ,2021-11-02 ,data checking children sub-study  dissemination report  communication activities,0.88,2,161,97,679,2,2
21830,24758,2021-02-01 ,2021-11-02 ,protocol amendment,2.5,2,161,97,1190,2,2
21831,24759,2021-02-01 ,2021-11-02 ,data form,1.25,2,161,97,1183,2,2
21832,24761,2021-02-01 ,2021-02-01 ,,3,52,52,97,1142,52,49
21833,24762,2021-02-01 ,2021-02-01 ,,5,52,52,97,1205,52,49
21834,24763,2021-02-01 ,2021-02-01 ,,8,52,52,97,961,52,49
21835,24764,2021-02-01 ,2021-02-01 ,RTTM on 28/01,1,52,52,97,208,52,49
21836,24765,2021-02-01 ,2021-02-01 ,briefing  mails  meetings,3,52,52,97,211,52,49
21837,24768,2021-02-01 ,2021-02-01 ,,4,38,38,97,964,38,37
21838,24769,2021-02-01 ,2021-02-01 ,,7,38,38,97,1179,38,37
21839,24770,2021-02-01 ,2021-02-01 ,,5,38,38,97,211,38,37
21840,24771,2021-02-01 ,2021-02-01 ,,3,38,38,97,1121,38,37
21841,24772,2021-02-01 ,2021-02-01 ,,1,38,38,97,259,38,37
21842,24773,2021-02-01 ,2021-02-01 ,,3,166,166,97,1127,166,177
21843,24774,2021-02-01 ,2021-02-26 ,,4,166,166,97,1117,166,177
21844,24776,2021-02-01 ,2021-02-01 ,,4,166,166,97,208,166,177
21845,24777,2021-02-01 ,2021-02-01 ,,10,62,62,97,1125,62,59
21846,24778,2021-02-01 ,2021-02-01 ,,5,62,62,97,224,62,59
21847,24779,2021-02-01 ,2021-02-01 ,,5,62,62,97,211,62,59
21848,24780,2021-02-01 ,2021-02-01 ,,17,40,40,97,211,40,39
21849,24781,2021-02-01 ,2021-02-01 ,Leadership Médical,1,40,40,97,196,40,39
21850,24782,2021-02-01 ,2021-02-01 ,,2,40,40,97,208,40,39
21851,24783,2021-02-01 ,2021-02-01 ,,1,89,89,97,208,89,88
21852,24784,2021-02-01 ,2021-03-01 ,,5.5,89,89,97,1136,89,88
21853,24785,2021-02-01 ,2021-02-24 ,,3,89,89,97,1176,89,88
21854,24786,2021-02-01 ,2021-02-24 ,,2,89,89,97,1207,89,88
21855,24787,2021-02-01 ,2021-02-01 ,,0.5,89,89,97,722,89,88
21856,24788,2021-02-01 ,2021-02-01 ,,5,89,89,97,211,89,88
21857,24789,2021-02-01 ,2021-02-01 ,1 jour perdu pour problème ordi !,1,89,89,97,211,89,88
21858,24790,2021-02-01 ,2021-02-01 ,feedback article Moza (fini jours budget),2,89,89,97,211,89,88
21859,24791,2021-02-01 ,2021-02-01 ,,2.1,150,150,97,1205,150,167
21860,24792,2021-02-01 ,2021-05-18 ,,0.8,150,185,97,1198,150,167
21861,24793,2021-02-01 ,2021-02-01 ,,0.5,150,150,97,208,150,167
21862,24794,2021-02-01 ,2021-02-01 ,,1.25,150,150,97,882,150,167
21863,24795,2021-02-01 ,2021-02-01 ,,0.55,150,150,97,1223,150,167
21864,24796,2021-02-01 ,2021-02-01 ,RGPD(CoPil  réunions DPO registre des traitements  méthodologies de référence  webinar CNIL  ILD)  MAJ des protocoles  nouvelle réglementation (Health data Hub  CESREES  études SHS)  réunions  emails  archivage (état des lieux +powerpoint),14.8,150,150,97,211,150,167
21865,24797,2021-02-01 ,2021-02-01 ,MSF USA holidays: 1) new year's day  2) MLK JR. ,2,84,84,97,208,84,84
21866,24799,2021-02-01 ,2021-04-20 ,Clinical database (working group prep and ERB submission); MOU/concept notes; prep mtg Anais; articles and capitalisation doc; Gen coordination activities.,9.25,105,105,97,1235,105,120
21867,24800,2021-02-01 ,2021-02-01 ,Visa (prep work  appt at prefecture de police); Point info; Admin tasks associated with new contract/new year.,3.75,105,105,97,211,105,120
21868,24801,2021-02-01 ,2021-02-01 ,RTT Mensuel: 6 janv,1,105,105,97,208,105,120
21869,24802,2021-02-01 ,2021-02-01 ,RTT Flotant,0.5,105,105,97,208,105,120
21870,24803,2021-02-01 ,2021-02-01 ,Conge paye: 07 janv.,0.5,105,105,97,208,105,120
21871,24804,2021-02-01 ,2021-02-01 ,Conge SANS SOLDE: 11-15 janv,5,105,105,97,208,105,120
21872,24805,2021-02-01 ,2021-02-01 ,report writing  follow up on SP/AQ additional analyses ,3,84,84,97,974,84,84
21873,24806,2021-02-01 ,2021-02-01 ,Follow up of final analyses & report,1,84,84,97,564,84,84
21874,24807,2021-02-01 ,2021-02-01 ,SMC  initial briefing on role  malaria Aweil etc.,5,84,84,97,892,84,84
21875,24808,2021-02-01 ,2021-02-01 ,follow up to manuscript revisions,1.5,84,84,97,869,84,84
21876,24809,2021-02-01 ,2021-02-01 ,WoW CC training and prework,6.5,84,84,97,211,84,84
21877,24810,2021-02-01 ,2021-02-01 ,Haiti communication re: study  mental health anthropology study review,1,84,84,97,841,84,84
21878,24811,2021-02-02 ,2021-02-02 ,annual leave,16,138,138,97,208,138,149
21879,24812,2021-02-02 ,2021-02-02 ,révision du protocole et demande d'amendement au près de MSF ERB,2,138,138,97,1165,138,149
21880,24813,2021-02-02 ,2021-02-02 ,SRH assessment for Znfara  Nigeria,2,138,138,97,855,138,149
21881,24814,2021-02-02 ,2021-02-02 ,,20,128,128,97,1177,128,143
21882,24815,2021-02-02 ,2021-02-02 ,,8,112,112,97,856,112,111
21883,24816,2021-02-02 ,2021-02-02 ,,2,112,112,97,1175,112,111
21884,24817,2021-02-02 ,2021-02-02 ,3 days sick leave ,3,112,112,97,208,112,111
21885,24818,2021-02-02 ,2021-02-02 ,Formation 2 jours ,7,112,112,97,211,112,111
21886,24819,2021-02-03 ,2021-02-03 ,,2.5,28,28,97,211,28,28
21887,24820,2021-02-03 ,2021-02-03 ,,6,28,28,97,861,28,28
21888,24821,2021-02-03 ,2021-02-03 ,,6,28,28,97,1131,28,28
21889,24822,2021-02-03 ,2021-02-03 ,,1,28,28,97,1158,28,28
21890,24823,2021-02-03 ,2021-02-03 ,,1,28,28,97,1130,28,28
21891,24824,2021-02-03 ,2021-02-03 ,,3.5,28,28,97,1186,28,28
21892,24825,2021-02-03 ,2021-02-03 ,from 1 to 6 January,4,48,48,97,208,48,45
21893,24826,2021-02-03 ,2021-02-03 ,diverse,5,48,48,97,211,48,45
21894,24827,2021-02-03 ,2021-02-03 ,Case stude intial assessment PSP,11,48,48,97,1172,48,45
21895,24828,2021-02-03 ,2021-02-03 ,unpaid leaves,4.5,142,142,97,208,142,154
21896,24829,2021-02-03 ,2021-02-03 ,,5,142,142,97,1084,142,154
21897,24830,2021-02-03 ,2021-02-03 ,,10,142,142,98,1084,142,154
21898,24831,2021-02-03 ,2021-02-03 ,,4,142,142,97,211,142,154
21899,24832,2021-02-03 ,2021-02-03 ,,2,142,142,97,747,142,154
21900,24833,2021-02-03 ,2021-02-03 ,,5,142,142,98,211,142,154
21901,24834,2021-02-03 ,2021-02-03 ,,1,142,142,98,747,142,154
21902,24835,2021-02-05 ,2021-02-05 ,0.35FTE agreed by Dirmeds,7,151,151,97,1123,151,168
21903,24836,2021-02-05 ,2021-02-05 ,,13,151,151,97,882,151,168
21904,24837,2021-02-07 ,2021-02-07 ,,5,141,141,97,772,141,150
21905,24838,2021-02-07 ,2021-02-08 ,,5,141,141,97,837,141,150
21906,24839,2021-02-08 ,2021-02-08 ,,10,141,141,97,1210,141,150
21907,24845,2021-02-15 ,2021-02-15 ,,10,3,3,97,211,3,3
21908,24846,2021-02-15 ,2021-02-15 ,15/1 RTTM;  22/1 CP,2,3,3,97,208,3,3
21909,24847,2021-02-15 ,2021-02-15 ,support to epi/field,1,3,3,97,1111,3,3
21910,24848,2021-02-15 ,2021-04-20 ,response to reviewers,2,3,3,97,1142,3,3
21911,24849,2021-02-15 ,2021-02-15 ,support coordo,2,3,3,97,1123,3,3
21912,24850,2021-02-15 ,2021-04-20 ,support coordo,3,3,3,97,1131,3,3
21913,24852,2021-02-19 ,2021-02-19 ,data checks for data cleaning  reporting of clinical cases  analysis regular meetings with Field PI ,13.5,9,9,97,831,9,9
21914,24853,2021-02-19 ,2021-02-19 ,meetings (dep meeting  Aids working group etc)  literature  support HIV manuscript Mozambique study.,3.5,9,9,97,211,9,9
21915,24854,2021-02-19 ,2021-02-19 ,,2.5,9,9,97,208,9,9
21916,24855,2021-02-19 ,2021-02-19 ,support HIV DR manuscipt HIVDR among AHD,0.5,9,9,97,732,9,9
21917,24856,2021-02-22 ,2021-02-22 ,Entretiens annuels  réunions diverses  emails,12,21,21,97,211,21,21
21918,24857,2021-02-22 ,2021-02-22 ,RTT 4/01 CP: 13/01 Après-midi,1.5,21,21,97,208,21,21
21919,24858,2021-02-22 ,2021-02-22 ,,1,21,21,97,1131,21,21
21920,24859,2021-02-22 ,2021-02-22 ,,0.5,21,21,97,965,21,21
21921,24860,2021-02-22 ,2021-02-22 ,,3,21,21,97,1121,21,21
21922,24861,2021-02-22 ,2021-02-22 ,,0.5,21,21,97,1175,21,21
21923,24862,2021-02-22 ,2021-02-22 ,,1,21,21,97,732,21,21
21924,24863,2021-02-22 ,2021-02-22 ,,0.5,21,21,97,597,21,21
21925,24864,2021-02-22 ,2021-02-22 ,Visite terrain LBB,10,170,170,97,961,170,176
21926,24865,2021-02-22 ,2021-02-22 ,Visite BALI- Briefing & introduction Intersectional Epi,6,170,170,97,1226,170,176
21927,24866,2021-02-22 ,2021-02-22 ,Meetings,2,170,170,97,211,170,176
21928,24867,2021-02-22 ,2021-02-22 ,Support & Oversight COVID Seroprevalence study,2,170,170,97,1209,170,176
21929,24868,2021-02-23 ,2021-04-12 ,,10,148,148,97,1198,148,161
21930,24869,2021-02-23 ,2021-02-23 ,,5,148,148,97,211,148,161
21931,24870,2021-02-23 ,2021-02-23 ,,2,148,148,97,47,148,161
21932,24871,2021-02-23 ,2021-02-23 ,,3,148,148,97,1138,148,161
21933,24872,2021-02-23 ,2021-04-12 ,,10,148,148,98,1198,148,161
21934,24873,2021-02-23 ,2021-02-23 ,,7,148,148,98,211,148,161
21935,24874,2021-02-23 ,2021-02-23 ,,1,148,148,98,47,148,161
21936,24875,2021-02-23 ,2021-02-23 ,,2,148,148,98,1138,148,161
21937,24880,2021-02-23 ,2021-02-23 ,,3,166,166,98,208,166,177
21938,24881,2021-02-23 ,2021-02-26 ,,3,166,166,98,1222,166,177
21939,24882,2021-02-23 ,2021-02-26 ,,10,166,166,98,1141,166,177
21940,24883,2021-02-23 ,2021-02-25 ,,2,166,166,98,1127,166,177
21941,24884,2021-02-23 ,2021-02-23 ,présentations Med et Op 18.2.2021,1,166,166,98,211,166,177
21942,24885,2021-02-24 ,2021-02-24 ,,4.5,30,30,98,208,30,30
21943,24886,2021-02-24 ,2021-02-24 ,,3.5,30,30,98,211,30,30
21944,24887,2021-02-24 ,2021-02-24 ,,3,30,30,98,1105,30,30
21945,24888,2021-02-24 ,2021-02-24 ,,2.5,30,30,98,1185,30,30
21946,24889,2021-02-24 ,2021-02-24 ,,2,30,30,98,1155,30,30
21947,24890,2021-02-24 ,2021-02-24 ,,1,30,30,98,722,30,30
21948,24891,2021-02-24 ,2021-02-24 ,,2,30,30,98,1199,30,30
21949,24892,2021-02-24 ,2021-02-24 ,,1,30,30,98,1193,30,30
21950,24893,2021-02-24 ,2021-02-24 ,,0.5,30,30,98,1231,30,30
21951,24894,2021-02-25 ,2021-02-26 ,,1,166,166,98,1117,166,177
21952,24903,2021-02-25 ,2021-02-25 ,Department meeting & HIV/TB meetings & OCB meetings,2.5,26,26,97,211,26,26
21953,24906,2021-02-25 ,2021-02-25 ,followup,1,26,26,97,1084,26,26
21954,24907,2021-02-25 ,2021-02-25 ,4-8 Jan,5,26,26,97,208,26,26
21955,24909,2021-02-25 ,2021-02-25 ,LAM article Niger,0.25,26,26,97,44,26,26
21956,24910,2021-02-25 ,2021-02-25 ,Follow-up,0.25,26,26,97,1158,26,26
21957,24911,2021-02-25 ,2021-02-25 ,Follow-up,1,26,26,97,964,26,26
21958,24912,2021-02-25 ,2021-02-25 ,Follow-up,5,26,26,97,1083,26,26
21959,24913,2021-02-25 ,2021-02-25 ,Follow-up,5,26,26,97,1179,26,26
21960,24914,2021-02-25 ,2021-02-25 ,Department meeting & TB OR meeting OCP & OCB meetings & annual interview & budget R1,3.5,26,26,98,211,26,26
21961,24917,2021-02-25 ,2021-02-25 ,DSA MDRTB data Kenya,0.5,26,26,98,44,26,26
21962,24919,2021-02-25 ,2021-02-25 ,Follow-up,1,26,26,98,964,26,26
21963,24920,2021-02-25 ,2021-02-25 ,Follow-up,5,26,26,98,1083,26,26
21964,24921,2021-02-25 ,2021-02-25 ,Follow-up,9,26,26,98,1179,26,26
21965,24922,2021-02-25 ,2021-02-25 ,2nd article,1,26,26,98,797,26,26
21966,24923,2021-02-26 ,2021-02-26 ,,13,40,40,98,211,40,39
21967,24924,2021-02-26 ,2021-05-05 ,,1,40,185,98,1235,40,39
21968,24925,2021-02-26 ,2021-02-26 ,Préparation,6,40,40,98,1195,40,39
21969,24926,2021-02-26 ,2021-02-26 ,du 4 au 6 jnavier 2021,3,23,23,97,208,23,23
21970,24927,2021-02-26 ,2021-02-26 ,Congé maladie du 7 au 31 janvier 2021,17,23,23,97,208,23,23
21971,24928,2021-02-26 ,2021-02-26 ,,6,166,166,97,1141,166,177
21972,24929,2021-02-26 ,2021-02-26 ,,3,166,166,97,1222,166,177
21973,24930,2021-03-01 ,2021-03-01 ,,2.5,89,89,98,208,89,88
21974,24931,2021-03-01 ,2021-03-01 ,,1.5,89,89,98,722,89,88
21975,24932,2021-03-01 ,2021-03-01 ,,4,89,89,98,211,89,88
21976,24933,2021-03-01 ,2021-03-01 ,,5,89,89,98,1176,89,88
21977,24934,2021-03-01 ,2021-03-01 ,,7,89,89,98,1207,89,88
21978,24935,2021-03-01 ,2021-03-01 ,,6,52,52,98,1205,52,49
21979,24936,2021-03-01 ,2021-03-01 ,,6,52,52,98,961,52,49
21980,24937,2021-03-01 ,2021-03-01 ,,3,52,52,98,1231,52,49
21981,24938,2021-03-01 ,2021-03-01 ,meetings  mails etc,4,52,52,98,211,52,49
21982,24939,2021-03-01 ,2021-03-01 ,RTTM 19/02,1,52,52,98,208,52,49
21983,24940,2021-03-01 ,2021-03-01 ,,3,38,38,98,208,38,37
21984,24942,2021-03-01 ,2021-03-01 ,,4,38,38,98,211,38,37
21985,24943,2021-03-01 ,2021-03-01 ,,6,38,38,98,1179,38,37
21986,24944,2021-03-01 ,2021-03-01 ,,4,38,38,98,964,38,37
21987,24945,2021-03-01 ,2021-03-01 ,,19,10,10,97,208,10,10
21988,24946,2021-03-01 ,2021-03-01 ,,1,10,10,97,1106,10,10
21989,24947,2021-03-01 ,2021-03-01 ,,20,10,10,98,1106,10,10
21990,24948,2021-03-01 ,2021-03-01 ,,0.2,150,150,98,1209,150,167
21991,24949,2021-03-01 ,2021-03-01 ,,0.15,150,150,98,1069,150,167
21992,24950,2021-03-01 ,2021-03-01 ,,0.5,150,150,98,1223,150,167
21993,24951,2021-03-01 ,2021-04-20 ,,6.55,150,150,98,882,150,167
21994,24953,2021-03-01 ,2021-03-01 ,,5,150,150,98,208,150,167
21995,24954,2021-03-01 ,2021-03-01 ,RGPD (CoPil+registre des traitements) + webinars+paramétrage  nouvel ordinateur+emails+réunions,7.6,150,150,98,211,150,167
21996,24955,2021-03-01 ,2021-03-01 ,,3.5,28,28,98,208,28,28
21997,24956,2021-03-01 ,2021-03-01 ,,2,28,28,98,612,28,28
21998,24957,2021-03-01 ,2021-03-01 ,,3,28,28,98,611,28,28
21999,24958,2021-03-01 ,2021-03-01 ,,3,28,28,98,861,28,28
22000,24959,2021-03-01 ,2021-03-01 ,,1,28,28,98,1186,28,28
22001,24960,2021-03-01 ,2021-03-01 ,,4,28,28,98,1131,28,28
22002,24961,2021-03-01 ,2021-03-01 ,,1,28,28,98,211,28,28
22003,24962,2021-03-01 ,2021-03-01 ,,0.5,28,28,98,1158,28,28
22004,24963,2021-03-01 ,2021-03-01 ,,2,28,28,98,1130,28,28
22005,24965,2021-03-02 ,2021-03-02 ,,1.5,112,112,98,1175,112,111
22006,24966,2021-03-02 ,2021-03-02 ,,6,112,112,98,856,112,111
22007,24967,2021-03-02 ,2021-03-02 ,Formation 2.5 days,2.5,112,112,98,211,112,111
22008,24968,2021-03-02 ,2021-03-02 ,mis temps thérapeutique depuis le 29/01/2021,10,112,112,98,208,112,111
22009,24972,2021-03-02 ,2021-03-02 ,,6,3,3,98,211,3,3
22010,24973,2021-03-02 ,2021-03-02 ,05/02 CP,1,3,3,98,208,3,3
22011,24974,2021-03-02 ,2021-03-02 ,support coordo,2,3,3,98,1123,3,3
22012,24975,2021-03-02 ,2021-03-02 ,support coordo,2,3,3,98,1131,3,3
22013,24977,2021-03-02 ,2021-03-02 ,preliminary discussions  TOR  Institute Pasteur  Med/Ops,1,3,3,98,1231,3,3
22014,24978,2021-03-02 ,2021-04-20 ,appui Peru explo et pendant absence EmG  KP  Etienne,7,3,3,98,769,3,3
22015,24979,2021-03-02 ,2021-03-02 ,response ERB  discussions and editing,1,3,3,98,1186,3,3
22016,24980,2021-03-02 ,2021-03-02 ,Jan 8  Jan 26,1.5,168,168,97,208,168,178
22017,24981,2021-03-02 ,2021-03-02 ,Analysis and report writing ,5,168,168,97,1111,168,178
22018,24982,2021-03-02 ,2021-03-02 ,Ethical resubmission,3,168,168,97,1158,168,178
22019,24983,2021-03-02 ,2021-03-02 ,5 days OCP Malawi COVID support 811559 (field departure 27 January to be recoded when code available); 3 days general; prep and discussion for medical leadership training ,10.5,168,168,97,211,168,178
22020,24984,2021-03-02 ,2021-03-02 ,Leadership Medical  surveillance,2.5,168,168,98,196,168,178
22021,24985,2021-03-02 ,2021-03-02 ,MSF OCP Malawi COVID to be recoded 811559 (in field 27 Jan - March 4),17.5,168,168,98,211,168,178
22022,24987,2021-03-03 ,2021-03-03 ,diverse,5,48,48,98,211,48,45
22023,24988,2021-03-03 ,2021-03-03 ,2/2/2021,1,48,48,98,208,48,45
22024,24989,2021-03-03 ,2021-03-03 ,Preparation session Q&As Medical leadership,1,48,48,98,1172,48,45
22025,24990,2021-03-03 ,2021-03-03 ,,13,48,48,98,1239,48,45
22026,24992,2021-03-03 ,2021-03-03 ,,1.75,105,105,98,1236,105,120
22027,24993,2021-03-03 ,2021-04-20 ,,12,105,105,98,1235,105,120
22028,24994,2021-03-03 ,2021-03-03 ,,3.5,105,105,98,1234,105,120
22029,24995,2021-03-03 ,2021-03-03 ,MSF Typology; Workshop proper posture/work environment; Admin (Timmi  Mtg Clemence paycheck explanation  etc.); Point Info Epicentre; Dept Mtg;  Mtg D2.,2.75,105,105,98,211,105,120
22030,24996,2021-03-03 ,2021-03-03 ,,3,45,45,97,1226,45,43
22031,24997,2021-03-03 ,2021-03-03 ,,5,45,45,97,1155,45,43
22032,24998,2021-03-03 ,2021-03-03 ,,1,45,45,97,1166,45,43
22033,24999,2021-03-03 ,2021-03-03 ,,1,45,45,97,1185,45,43
22034,25000,2021-03-03 ,2021-03-03 ,CP,1,45,45,97,208,45,43
22035,25001,2021-03-03 ,2021-03-03 ,,9,45,45,97,1214,45,43
22036,25002,2021-03-03 ,2021-03-03 ,,7,45,45,98,1226,45,43
22037,25003,2021-03-03 ,2021-03-03 ,,2,45,45,98,1155,45,43
22038,25004,2021-03-03 ,2021-03-03 ,,2,45,45,98,1166,45,43
22039,25007,2021-03-03 ,2021-03-03 ,,9,45,45,98,1214,45,43
22040,25008,2021-03-03 ,2021-03-03 ,,7,20,20,97,1235,20,20
22041,25009,2021-03-03 ,2021-03-03 ,,1,20,20,97,1205,20,20
22042,25010,2021-03-03 ,2021-03-03 ,,2,20,20,97,1222,20,20
22043,25011,2021-03-03 ,2021-03-03 ,,7,20,20,97,769,20,20
22044,25012,2021-03-03 ,2021-03-03 ,,3,20,20,97,211,20,20
22045,25013,2021-03-03 ,2021-03-03 ,,8,20,20,98,1235,20,20
22046,25014,2021-03-03 ,2021-03-03 ,,1,20,20,98,211,20,20
22047,25015,2021-03-03 ,2021-03-03 ,,0.5,20,20,98,1205,20,20
22048,25016,2021-03-03 ,2021-03-03 ,,0.5,20,20,98,1222,20,20
22049,25017,2021-03-03 ,2021-03-03 ,,5,20,20,98,769,20,20
22050,25018,2021-03-03 ,2021-03-03 ,,5,20,20,98,208,20,20
22051,25019,2021-03-04 ,2021-03-04 ,,6,33,33,97,208,33,33
22052,25020,2021-03-04 ,2021-03-04 ,,1,33,33,97,1126,33,33
22053,25021,2021-03-04 ,2021-03-04 ,,2,33,33,97,1235,33,33
22054,25022,2021-03-04 ,2021-03-04 ,,1,33,33,97,1123,33,33
22055,25023,2021-03-04 ,2021-03-04 ,,0.5,33,33,97,892,33,33
22056,25024,2021-03-04 ,2021-03-04 ,,0.5,33,33,97,856,33,33
22057,25025,2021-03-04 ,2021-03-04 ,,1,33,33,97,961,33,33
22058,25026,2021-03-04 ,2021-05-05 ,,1,33,185,97,1235,33,33
