project_id,project_name,country_id,country_code,country_name,region_id,region_code,region_name,place_id,place_code,place_name
622,Protocol development - cluster-randomized trial of ciprofloxacin for meningitis prophyalxis during epidemics (MI984),10,NE,Niger,,,,,,
878,Protocol development for a mental health and NCD trial,57,UA,Ukraine,,,,,,
419,Protocol MEURI  Ebola,,,,,,,,,
812,PSP   Calafell  Fevrier 2018,2,ES,Spain,845,ES-06,Cataluna,17,ES-06-01,Barcelona
982,PSP  Calafell  fevrier 2019,2,ES,Spain,845,ES-06,Cataluna,150,Calafell,Calafell
810,PSP  decentralise Dakar  avril 2018  OCP-OCG,94,SN,Senegal,,,,,,
554,PSP  decentralise Dakar  FR  avril 2016  OCP-OCG,,,,,,,,,
698,PSP  decentralise Dakar  FR  avril 2017  OCP-OCG,94,SN,Senegal,2710,SN-01,Dakar,42,SN-01-01,Dakar
556,PSP  decentralise Kampala  Eng  oct-nov 2016  OCP-OCG,,,,,,,,,
700,PSP  decentralise Kampala  Eng  oct-nov 2017 OCP-OCG,13,UG,Uganda,3247,UG-16,Kampala,50,UG-16-03,Kampala
811,PSP  decentralise Kampala  Nov 2018  OCP-OCG,13,UG,Uganda,,,,,,
813,PSP  Mandres  Sept 2018,3,FR,France,,,,,,
978,PSP  regional Kampala Nov 2019,13,UG,Uganda,3247,UG-16,Kampala,50,UG-16-03,Kampala
979,PSP Mandres  sept. 2019,3,FR,France,898,FR-04,Ile-de-France,151,Mandres,Mandres
980,PSP regional Dakar  OCP-OCG-OCA  avril 2019,94,SN,Senegal,2710,SN-01,Dakar,42,SN-01-01,Dakar
512,PSP_Kampala_2015_Francais_OCGOCP,13,UG,Uganda,,,,,,
796,PSYCa 3-6 Follow up,,,,,,,,,
983,PWUD intervention Monitoring_OCG_Mozambique,22,MZ,Mozambique,1961,MZ-05,Maputo City,119,Chamanculo,Chamanculo
669,Qualitative study_HIV2ndline_Mozambique,22,MZ,Mozambique,,,,,,
850,Qualitative support to the Access Campaign (IEXMED),285,400,Undefined Countries,,,,,,
52,R - General - Niger -  - Follow-up of research studies in Niger and coordination support - Princeton -  -  -  -,10,NE,Niger,,,,,,
50,R - General - Niger - Maradi/Niamey - Scientific Platform - MSF-N -  -  -  -,10,NE,Niger,2080,NE-04,Maradi,,,
50,R - General - Niger - Maradi/Niamey - Scientific Platform - MSF-N -  -  -  -,10,NE,Niger,2081,NE-05,Niamey,,,
56,R - HIV / AIDS - All -  - Appui Methodo general - MSF-F -  -  -  -,,,,,,,,,
61,R - HIV / AIDS - All -  - Combined analysis of virological M-studies - MSF-F -  -  -  - MSF-E,14,KE,Kenya,,,,,,
61,R - HIV / AIDS - All -  - Combined analysis of virological M-studies - MSF-F -  -  -  - MSF-E,15,MW,Malawi,,,,,,
61,R - HIV / AIDS - All -  - Combined analysis of virological M-studies - MSF-F -  -  -  - MSF-E,20,ZA,South Africa,,,,,,
62,R - HIV / AIDS - All -  - Fuchia maintenance & support: v 1.7.0 - MSF-F - MSF-B - MSF-CH - MSF-H - MSF-E,,,,,,,,,
125,R - HIV / AIDS - All -  - Mobile health technology - MSF-N -  -  -  -,,,,,,,,,
64,R - HIV / AIDS - All -  - Multicentric data analysis of compiled FUCHIA databases  - MSF-F - MSF-B - MSF-CH - MSF-H - MSF-E,285,400,Undefined Countries,,,,,,
240,R - HIV / AIDS - code a supprimer,15,MW,Malawi,,,,,,
166,R - HIV / AIDS - Malawi -  - Malawi Research Base Initial discussions - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
68,R - HIV / AIDS - Malawi - Chiradzulu - Chiradzulu HIV Impact in Population Survey (CHIPS) - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
151,R - HIV / AIDS - Malawi - Chiradzulu - Field evaluation of innovative HIV POC tests  - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
129,R - HIV / AIDS - Malawi - Chiradzulu - OYA Study - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
150,R - HIV / AIDS - Malawi - Chiradzulu - Quantifying linkage to care in CHIPS - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
146,R - HIV / AIDS - Malawi - Chiradzulu - Validation of task shifting model for HIV POC operation - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
157,R - HIV / AIDS - Malawi/Kenya/Uganda -  - Analysis of pre-ART outcomes of paediatric patients  - MSF-F -  -  -  -,14,KE,Kenya,,,,,,
157,R - HIV / AIDS - Malawi/Kenya/Uganda -  - Analysis of pre-ART outcomes of paediatric patients  - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
157,R - HIV / AIDS - Malawi/Kenya/Uganda -  - Analysis of pre-ART outcomes of paediatric patients  - MSF-F -  -  -  -,13,UG,Uganda,,,,,,
175,R - HIV / AIDS - Mozambique - Maputo - Pediatric Cohort Analysis - MSF-CH -  -  -  -,22,MZ,Mozambique,,,,,,
71,R - HIV / AIDS - Uganda-Kenya-Malawi -  - Analyses - MSF-F -  -  -  -,14,KE,Kenya,,,,,,
71,R - HIV / AIDS - Uganda-Kenya-Malawi -  - Analyses - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
71,R - HIV / AIDS - Uganda-Kenya-Malawi -  - Analyses - MSF-F -  -  -  -,13,UG,Uganda,,,,,,
69,R - HIV / AIDS - Uganda-Kenya-Malawi -  - Multicentric cohort analysis of Paediatric HIV programmes from entry - MSF-F -  -  -  -,14,KE,Kenya,,,,,,
69,R - HIV / AIDS - Uganda-Kenya-Malawi -  - Multicentric cohort analysis of Paediatric HIV programmes from entry - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
69,R - HIV / AIDS - Uganda-Kenya-Malawi -  - Multicentric cohort analysis of Paediatric HIV programmes from entry - MSF-F -  -  -  -,13,UG,Uganda,,,,,,
70,R - HIV / AIDS - Uganda-Kenya-Malawi -  - Resistance patterns in second line failing patients - MSF-F -  -  -  -,14,KE,Kenya,,,,,,
70,R - HIV / AIDS - Uganda-Kenya-Malawi -  - Resistance patterns in second line failing patients - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
70,R - HIV / AIDS - Uganda-Kenya-Malawi -  - Resistance patterns in second line failing patients - MSF-F -  -  -  -,13,UG,Uganda,,,,,,
243,R - HIV / AIDS  - Fuchia Maintenance & Support: v 1.7.1 - MSF-F - MSF-B - MSF-CH - MSF-H - MSF-E,,,,,,,,,
168,R - Malaria -  -  - Methological support for evaluation of cost-effectiveness of seasonal malaria chemoprophylaxis program - MSF-F -  -  -  -,,,,,,,,,
109,R - Malaria - Myanmar -  - Protocol development - MSF-CH -  -  -  -,21,MM,Myanmar (Burma),,,,,,
177,R - Malaria - Soudan du Sud - Yambio - Efficacy of ASAQ and AL for uncomplicated childhood malaria  - MSF-E -  -  -  -,5,SS,South Sudan,,,,,,
75,R - Malaria - Tchad - Moissala - Resistance SP+AQ - MSF-F -  -  -  -,9,TD,Chad,,,,,,
140,R - Malaria - Uganda - Mbarara - Entomology survey - MSF-F -  -  -  -,13,UG,Uganda,,,,,,
77,R - Malaria - Uganda - Mbarara - Evaluation Securite et efficacite Monoxyde d'azote (NO) - MGH -  -  -  -,13,UG,Uganda,,,,,,
141,R - Malaria - Uganda - Mbarara - Microfluo Malaria - MSF-F -  -  -  -,13,UG,Uganda,,,,,,
154,R - MCH - All -  - Cholera in pregnancy - MSF-CH -  -  -  -,,,,,,,,,
110,R - Nutrition - Mali - Koutiala - Methodological and technical support - MSF-F -  -  -  -,8,ML,Mali,,,,,,
127,R - Nutrition - Niger -  - Strategies to prevent malnutrition: food supplements vs cash transfer - MSF-F -  -  -  -,10,NE,Niger,,,,,,
128,R - Nutrition - Niger -  - Strategies to prevent malnutrition: food supplements vs cash transfer - WFP -  -  -  -,10,NE,Niger,,,,,,
85,R - Nutrition - Niger - Maradi - Risk factors of death of acute malnutrition in TFC and cause of morbidity - MSF-F -  -  -  -,10,NE,Niger,,,,,,
111,R - Nutrition - Niger - Niamey - Methodological and technical support - MSF-F -  -  -  -,10,NE,Niger,,,,,,
160,R - Pediatrics -  -  - RONI data monitoring and analysis - MSF-F -  -  -  -,,,,,,,,,
139,R - Schistosomoses - Madagascar - Beily - MADABIL - MSF-F -  -  -  -,6,MG,Madagascar,,,,,,
182,R - Surgery - Haiti -  - Long term follow up of internal fixation - MSF-F -  -  -  -,7,HT,Haiti,,,,,,
133,R - Surgery - Haiti -  - Post earthquake follow up in OCP Haiti orthopaedic surgery programs from Jan 2010-April 2010 - MSF-F -  -  -  -,7,HT,Haiti,,,,,,
179,R - Surgery - Haiti -  - Surgical site infection - MSF-F -  -  -  -,7,HT,Haiti,,,,,,
181,R - Surgery - Jordanie - Amman - CRP and Post surgery antibiotic use in Amman - MSF-F -  -  -  -,23,JO,Jordan,,,,,,
134,R - Surgery - Nigeria - Port Harcourt - Port Harcourt 2009-2011 retrospective data analysis  - MSF-F -  -  -  -,12,NG,Nigeria,,,,,,
98,R - TB - Georgia -  - PDR and MDR-TB: prospective cohort study - MSF-F -  -  -  -,89,GE,Georgia,951,GE-12,Tbilisi,64,Tbilisi,Tbilisi
187,R - TB - Kirghizistan -  - Evaluation projet TB dans les prisons - MSF-CH -  -  -  -,27,KG,Kyrgyzstan,,,,,,
126,R - TB - Malawi - Chiradzulu - The Effect of Isoniazid Preventive Therapy on Mortality and TB Incidence Among HIV Exposed Infants  - MSF-F -  -  -  -,15,MW,Malawi,,,,,,
105,R - TB - Uganda - Mbarara - Evaluation of the Small Membrane Filtration for diagnosis of pulmonary tuberculosis - BI -  -  -  -,13,UG,Uganda,,,,,,
116,R - TB - Uganda - Mbarara - Rifatox study - MSF-F -  -  -  -,13,UG,Uganda,,,,,,
117,R - TB - Uganda - Mbarara - Support to the TB program in Mbarara district - MSF-F -  -  -  -,13,UG,Uganda,,,,,,
163,R - Trypano -  -  - Epitryps multicentric: description of stage 1 - MSF-CH -  -  -  -,,,,,,,,,
164,R - Trypano -  -  - Outcomes of stage two Human African Trypanosomiasis (HAT) relapses treated with melarsoprol - MSF-CH -  -  -  -,,,,,,,,,
162,R - VPD -  -  - Protocol development MenAfriVac - MSF-F -  -  -  -,285,400,Undefined Countries,,,,,,
80,R - VPD - Malawi - Chiradzulu - HIV and Measles serologic study - MSF-F -  -  -  -,15,MW,Malawi,2003,MW-04,Chiradzulu,30,MW-04-01,Chiradzulu
42,R - VPD - Niger - Maradi - Rotavirus epidemiology and vaccine study - MSF-F - MSF-B - MSF-CH -  - MSF-E,10,NE,Niger,2080,NE-04,Maradi,35,NE-04-02,Maradi
511,Randomised non-inferiority trial of two snake antivenoms,4,CF,Central African Republic,423,CF-14,Ouham-Pende,14,CF-14-02,Paoua
995,Randomized trial of triple ACTs vs traditional ACTs for uncomplicated malaria in Niger (DeTACT)),10,NE,Niger,2080,NE-04,Maradi,35,NE-04-02,Maradi
425,RAPID trial protocol development  Wellcome Trust,,,,,,,,,
764,RAREE Cote d'Ivoire  OCP,31,CI,Cote d'Ivoire,512,CI-01,Abidjan,16,CI-01-01,Abidjan
820,RCA  Carnot  Evaluation des patients VIH decentralises - OCP,4,CF,Central African Republic,417,CF-08,Mambere-Kadei,13,CF-08-01,Carnot
832,RDC  Goma  Proportion elevee de patients VIH perdus de vue - OCP,1,CD,Congo - Kinshasa,543,CD-08,Kivu,11,CD-08-06,Goma
951,RDC Beni 2018 Ebola Surveillance and Contact tracing,1,CD,Congo - Kinshasa,543,CD-08,Kivu,66,Beni,Beni
648,RDC Fievre jaune OCB 2016,1,CD,Congo - Kinshasa,,,,,,
748,Reduced follow-up study  Harvard,12,NG,Nigeria,,,,,,
968,Regional Emergency Pool Training  Cote d'Ivoire,,,,,,,,,
686,Renforcement des capacites - Elsevier,10,NE,Niger,,,,,,
518,Renforcement des capacites du centre de recherche au Niger (plan strategique),10,NE,Niger,,,,,,
545,Rep Epi Niger  ALIMA,10,NE,Niger,,,,,,
804,RepEpi  OCP  2018,,,,,,,,,
886,RepEpi IRD Guinee  2018,16,GN,Guinea,978,GN-02,Conakry,137,Conakry,Conakry
802,RepEpi Liberia  OCP  2018,46,LR,Liberia,,,,,,
865,RepEpi Niger  OCG  2018,10,NE,Niger,,,,,,
981,Reponse aux epidemies  anglais  mars 2019,3,FR,France,898,FR-04,Ile-de-France,19,FR-04-02,Paris
557,Reponse aux epidemies  en francais  decembre 2016,,,,,,,,,
701,Reponse aux epidemies  en francais  decembre 2017,3,FR,France,898,FR-04,Ile-de-France,19,FR-04-02,Paris
200,Reponse aux epidemies  Soudan  MSF-OCP,5,SS,South Sudan,,,,,,
801,Reponse aux epidemies anglais  mars 2018,3,FR,France,,,,,,
971,Reponse aux epidemies de rougeole au Katanga,,,,,,,,,
283,Reponse aux epidemies decentralisees  Nigeria  OCP,3,FR,France,,,,,,
279,Reponse aux epidemies en Anglais  fevrier 2014,3,FR,France,,,,,,
428,Reponse aux epidemies en Anglais  fevrier 2015,3,FR,France,,,,,,
692,Reponse aux epidemies en anglais  fevrier 2017,3,FR,France,898,FR-04,Ile-de-France,19,FR-04-02,Paris
553,Reponse aux epidemies en anglais  mars 2016,,,,,,,,,
281,Reponse aux epidemies en Francais  decembre 2014,3,FR,France,,,,,,
434,Reponse aux epidemies en Francais  decembre 2015,3,FR,France,,,,,,
1047,Reponse aux epidemies en Haiti  OMS  2019,7,HT,Haiti,1146,HT-08,Ouest,21,HT-08-01,Port-au-Prince
786,Reponse aux epidemies francais  decembre 2018,3,FR,France,,,,,,
436,Reponse aux urgences  PUC Kinshasa  OCB,1,CD,Congo - Kinshasa,,,,,,
977,Reponses aux epidemies  Fr  dec.2019,3,FR,France,898,FR-04,Ile-de-France,19,FR-04-02,Paris
373,Reseau de resistance a l'artemisinine proposal  OCP,,,,,,,,,
697,Responding to emergencies and epidemics (REE) Afgha  OCB  march 2017,93,AF,Afghanistan,14,AF-14,Kabul,2,AF-14-01,Kabul
731,Responding to emergencies and epidemics (REE) Sudan  OCG (SD295),82,SD,Sudan,2698,SD-07,Khartoum,41,SD-07-01,Khartoum
636,Responding to epidemics Iran,55,IR,Iran,,,,,,
385,Response to Emergencies  Khartoum  2014  OCG,82,SD,Sudan,,,,,,
336,Response to emergencies and to epidemics  Islamabd  Pakistan  OCB,84,PK,Pakistan,,,,,,
759,Retrospective analysis of 10 years of Amman Reconstructive Surgical Program,33,YE,Yemen,3541,YE-10,Amran,57,YE-10-03,Amran
727,Retrospective analysis of 2 years data in Aden (yemen) trauma Center 2015-2016,33,YE,Yemen,3532,YE-01,Adan,55,YE-01-01,Aden
344,Retrospective Mortality & VC  Minkaman South Soudan  OCG,5,SS,South Sudan,,,,,,
729,Retrospective mortality survey  Magaria 2017,10,NE,Niger,2084,NE-08,Zinder,38,NE-08-05,Magaria
441,Review and writing of scientific publication  Ebola,,,,,,,,,
384,Review of coverage methods - ACF,3,FR,France,,,,,,
867,Revision 2018 PSP,3,FR,France,898,FR-04,Ile-de-France,,,
723,Revision de la typologie  BI,285,400,Undefined Countries,,,,,,
635,Revision PSP,3,FR,France,898,FR-04,Ile-de-France,19,FR-04-02,Paris
984,Revision PSP  2019,285,400,Undefined Countries,,,,,,
754,Revue de collecte des donnees Amman  OCP,23,JO,Jordan,1382,JO-02,Amman,25,JO-02-01,Amman
817,Rifashort Persister Study -- Substudy of Rifashort Trial,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
549,RIFASHORT_ international TB trial,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
737,Rift Valley Fever investigation,10,NE,Niger,,,,,,
72,Risk factors for visceral leishmaniasis,,,,,,,,,
789,Rohingya Emergency-Bangladesh-OCP-2017,95,BD,Bangladesh,226,BD-02,Chittagong,4,BD-02-01,Ukhia
120,Rotavirus surveillance in malnourished children,10,NE,Niger,2080,NE-04,Maradi,35,NE-04-02,Maradi
532,Rougeole  RDC  OCG  Katanga,1,CD,Congo - Kinshasa,541,CD-06,Katanga,8,CD-06-03,Katanga
517,Rougeole  RDC Katanga  2015  OCP,1,CD,Congo - Kinshasa,541,CD-06,Katanga,8,CD-06-03,Katanga
803,RUE PUC  OCB  RdC 2018,1,CD,Congo - Kinshasa,,,,,,
212,S - None -  -  - Support methodologique -  -  -  -  -,,,,,,,,,
383,SAB Hep C  2014  OCG,76,CH,Switzerland,,,,,,
261,SAB VIH,3,FR,France,,,,,,
173,Safety of the oral cholera vaccine Shanchol in pregnant women,16,GN,Guinea,,,,,,
463,Salarie - Contribution annuelle -DASO,3,FR,France,,,,,,
464,Salarie Epicentre - Contribution annuelle - DEIF,3,FR,France,,,,,,
466,Salarie Epicentre - Contribution annuelle - DESP,3,FR,France,,,,,,
465,Salarie Epicentre - Contribution annuelle - DG,3,FR,France,,,,,,
455,SAMBA,,,,,,,,,
781,SAMBA 2 equivalence study-Uganda - OCP,13,UG,Uganda,3234,UG-03,Arua,49,UG-03-02,Arua
640,SAMBA 2 equivalence study-Uganda (UNITAID VIA OCP),13,UG,Uganda,3234,UG-03,Arua,49,UG-03-02,Arua
634,SAMBA EID pilote introduction - Uganda (via OCP),13,UG,Uganda,3234,UG-03,Arua,49,UG-03-02,Arua
868,Sante maternelle Moissala,9,TD,Chad,2941,TD-13,Mandoul,47,TD-13-01,Moissala
418,Scanpen support  Ebola  OCG,60,SL,Sierra Leone,2747,SL-04,Western,139,Freetown,Freetown
174,Scientific Advisory Board  Malaria,,,,,,,,,
93,Scientific Advisory Board TB,285,400,Undefined Countries,,,,,,
738,Scientific Day - Uganda,13,UG,Uganda,3247,UG-16,Kampala,50,UG-16-03,Kampala
452,Screening HIV infants Ndhiwa - doublon,14,KE,Kenya,,,,,,
857,Sepsis among HIV-patients  Kabinda  DRC,1,CD,Congo - Kinshasa,542,CD-07,Kinshasa City,10,CD-07-05,Kinshasa
960,Serial CRP to exclude neonatal sepsis,161,GW,Guinea-Bissau,995,GW-03,Bissau,106,Bissau,Bissau
959,Serial CRP to exclude neonatal sepsis - G.Bissau MSF Project,161,GW,Guinea-Bissau,995,GW-03,Bissau,106,Bissau,Bissau
215,Serologic survey of Hepatitis E  Yida  South Sudan,5,SS,South Sudan,2821,SS-06,Unity,82,Yida,Yida
413,Seroprevalence  Ebola  Monrovia  OCP,46,LR,Liberia,,,,,,
839,Seroprevalence of Hepatitis E and arboviral infections (NE114-EPROTH),10,NE,Niger,2078,NE-02,Diffa,34,NE-02-01,Diffa
705,Sex Workers Survey,15,MW,Malawi,2020,MW-21,Nsanje,31,MW-21-02,Nsanje
1024,short oral regimen MDR TB PNG,81,PG,Papua New Guinea,2377,PG-15,National Capital District,114,Port Moresby,Port Moresby
259,Short standard course of DR-TB treatment in Mozambique  MSF-CH (MZ160),22,MZ,Mozambique,,,,,,
651,Simplified regimen for inpatient treatment of neonatal sepsis,285,400,Undefined Countries,,,,,,
735,Simplified regimen for inpatient treatment of neonatal sepsis - Observational cohort study,93,AF,Afghanistan,,,,,,
735,Simplified regimen for inpatient treatment of neonatal sepsis - Observational cohort study,12,NG,Nigeria,,,,,,
398,SMC coverage survey  Guidan Roumdji 2014,10,NE,Niger,,,,,,
396,SMC coverage survey  Koutiala 2014  OCP,8,ML,Mali,,,,,,
397,SMC coverage survey  Moissala 2014,9,TD,Chad,,,,,,
393,SMC Coverage Survey Madarounfa,10,NE,Niger,,,,,,
541,SMC Coverage Surveys for Access SMC  Niger,10,NE,Niger,,,,,,
34,SMC monitoring and coverage  Koutiala  Mali  MSF-F,8,ML,Mali,1893,ML-08,Sikasso,29,ML-08-01,Koutiala
33,SMC monitoring and coverage  Niger  MSF-B,10,NE,Niger,,,,,,
32,SMC monitoring and coverage  Niger  MSF-CH,10,NE,Niger,,,,,,
29,SMC monitoring and coverage  Niger  MSF-E,10,NE,Niger,,,,,,
26,SMC monitoring and coverage  Niger  MSF-F,10,NE,Niger,,,,,,
564,South Sudan - Aweil - Follow up new borns - 2016,5,SS,South Sudan,2820,SS-05,North Bahr-al-Ghazal,44,SS-05-02,Aweil
565,South Sudan - Aweil - Type I diabetes in children - 2016,5,SS,South Sudan,2820,SS-05,North Bahr-al-Ghazal,44,SS-05-02,Aweil
376,South Sudan  Nutrition  Aweil 2013  OCP,5,SS,South Sudan,,,,,,
196,Soutien au departement formation  MSF-OCP,3,FR,France,898,FR-04,Ile-de-France,19,FR-04-02,Paris
253,Statis Trial  Mbarara  ANRS,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
647,suevreillance fievre jaune RDC 2016,1,CD,Congo - Kinshasa,,,,,,
807,Suivi cohorte - Mise a l'echelle Paquets de soins pediatriques - Koutiala - Mali - OCP,8,ML,Mali,1893,ML-08,Sikasso,29,ML-08-01,Koutiala
717,Suivi neonate Katiola,31,CI,Cote d'Ivoire,522,CI-11,Vallee du Bandama,99,Katiola,Katiola
224,Support ad hoc aux operations  MSF-OCG (XO400),76,CH,Switzerland,,,,,,
720,support au PNLP RDC pour OCP,1,CD,Congo - Kinshasa,542,CD-07,Kinshasa City,,,
225,Support aux enquetes terrain  MSF-OCG,76,CH,Switzerland,,,,,,
785,support chapitre 2 guide mauve,3,FR,France,,,,,,
815,Support desk Dubai,285,400,Undefined Countries,,,,,,
837,Support desk Dubai,29,AE,United Arab Emirates,90,AE-03,Dubay,1,AE-03-01,Dubai
703,Support devellopement HIS MSF-OCG (XM400),285,400,Undefined Countries,,,,,,
687,Support Epidemio Cholera OCP - Haiti post ouragan - 2016,7,HT,Haiti,,,,,,
362,Support epidemio palu  rdc  Katanga,1,CD,Congo - Kinshasa,541,CD-06,Katanga,87,Lubumbashi,Lubumbashi
825,Support et developpement de L'epidemiologie pour l'unite d'urgence MSF-OCG (XO500),285,400,Undefined Countries,,,,,,
872,Support evaluation DSD et Self-testing  HIV Kasese,13,UG,Uganda,3252,UG-21,Kasese,51,UG-21-04,Kasese
888,Support Kenya Mission Dagahaley OCG,14,KE,Kenya,,,,,,
528,Support Labo HD Madarounfa,10,NE,Niger,2080,NE-04,Maradi,81,Madarounfa,Madarounfa
861,Support M&E Cell 5 - OCP,1,CD,Congo - Kinshasa,,,,,,
861,Support M&E Cell 5 - OCP,14,KE,Kenya,,,,,,
861,Support M&E Cell 5 - OCP,15,MW,Malawi,,,,,,
861,Support M&E Cell 5 - OCP,13,UG,Uganda,,,,,,
1027,Support M&E mission Kenya OCP,14,KE,Kenya,3232,UG-01,Adjumani,,,
1028,Support M&E mission Ouganda OCP,13,UG,Uganda,3234,UG-03,Arua,,,
1028,Support M&E mission Ouganda OCP,13,UG,Uganda,3252,UG-21,Kasese,,,
92,Support methodo TB ITM,,,,,,,,,
242,Support methodologique  VIH/SIDA,3,FR,France,,,,,,
594,Support methodologique et operationnel  VIH/SIDA,285,400,Undefined Countries,,,,,,
487,Support Operational Research MSF-OCG,285,400,Undefined Countries,,,,,,
581,Support Operational Research MSF-OCG (XM300),285,400,Undefined Countries,,,,,,
770,Support projet rougeole - Katanga OCP,1,CD,Congo - Kinshasa,539,CD-04,Kasai-Occidental,,,
770,Support projet rougeole - Katanga OCP,1,CD,Congo - Kinshasa,541,CD-06,Katanga,,,
437,Support RH epidemio base  OCB,285,400,Undefined Countries,,,,,,
161,Support statistique departement medical  MSF-CH,285,400,Undefined Countries,,,,,,
158,Support Swaziland research team  Nghlangano,17,SZ,Swaziland,2882,SZ-04,Shiselweni,98,Nghlangano,Nghlangano
114,Support TB Lab and TB patients  Mbarara,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
3,Support technique departement medical  MSF-CH,76,CH,Switzerland,447,CH-08,Geneve,15,CH-08-01,Geneva
601,Support technique departement medical  MSF-OCB,83,BE,Belgium,194,BE-01,Bruxelles,5,BE-01-01,Bruxelles
2,Support technique departement medical  MSF-OCB,285,400,Undefined Countries,,,,,,
523,Support technique pour monitoring du programme CPS a Magaria,10,NE,Niger,,,,,,
48,Support to Lab Working Group  intersection,285,400,Undefined Countries,,,,,,
732,Support to Monitoring of HIV projects - OCP (Kenya  Malawi  Uganda  CAR),4,CF,Central African Republic,,,,,,
732,Support to Monitoring of HIV projects - OCP (Kenya  Malawi  Uganda  CAR),14,KE,Kenya,,,,,,
732,Support to Monitoring of HIV projects - OCP (Kenya  Malawi  Uganda  CAR),15,MW,Malawi,,,,,,
732,Support to Monitoring of HIV projects - OCP (Kenya  Malawi  Uganda  CAR),13,UG,Uganda,,,,,,
132,Support to MSF-OCP surgery projects,,,,,,,,,
607,Support to MSF-OCP surgery projects,,,,,,,,,
889,Support to NY office,285,400,Undefined Countries,,,,,,
135,Support to NY Office,285,400,Undefined Countries,,,,,,
603,Support to NY Office,285,400,Undefined Countries,,,,,,
561,Support to OCG in Mozambic and Swaziland,22,MZ,Mozambique,,,,,,
856,Support to RIDER,285,400,Undefined Countries,,,,,,
958,Support to vaccination with rVSV  Kivu  RDC (CD473),1,CD,Congo - Kinshasa,543,CD-08,Kivu,110,Butembo,Butembo
615,Support to Water and Sanitation  MSF-OCP,3,FR,France,,,,,,
5,Support to Water and Sanitation  MSF-OCP,285,400,Undefined Countries,,,,,,
721,Support Urgences Calais CAO - OCP,3,FR,France,898,FR-04,Ile-de-France,19,FR-04-02,Paris
566,Surgical Outcomes in Gaza,25,PS,Palestine  state of,,,,,,
577,Surgical Outcomes in Gaza,25,PS,Palestine  state of,,,,,,
395,Surveilance - Marburg epidemic Uganda - OCP,13,UG,Uganda,,,,,,
21,Surveillance and survey on water and sanitation in Kalemie  DRC,1,CD,Congo - Kinshasa,541,CD-06,Katanga,7,CD-06-02,Kalemie
420,Surveillance Ebola  Mali  OCP,8,ML,Mali,,,,,,
1061,Surveillance epidemiologique  OCBa,,,,,,,,,
12,Surveillance epidemiologique et production des cartes hebdomadaires  Haiti  OCP,7,HT,Haiti,1139,HT-01,Centre,76,Port au prince,Port au prince
771,Surveillance hepatite E  Diffa  Niger,10,NE,Niger,2078,NE-02,Diffa,34,NE-02-01,Diffa
847,Surveillance intersection meningite/rougeole au Niger 2018,10,NE,Niger,,,,,,
540,surveillance LRTI - Yida  Adjumani  Gambella,75,ET,Ethiopia,,,,,,
540,surveillance LRTI - Yida  Adjumani  Gambella,5,SS,South Sudan,,,,,,
540,surveillance LRTI - Yida  Adjumani  Gambella,13,UG,Uganda,,,,,,
23,Surveillance meningite  Moissala  OCP,9,TD,Chad,2941,TD-13,Mandoul,47,TD-13-01,Moissala
613,Surveillance meningite  Moissala  OCP,9,TD,Chad,2941,TD-13,Mandoul,47,TD-13-01,Moissala
719,Surveillance meningite/rougeole intersection au Niger,10,NE,Niger,,,,,,
527,Surveillance paludisme Tchad post CPS,9,TD,Chad,,,,,,
22,Surveillance prospective de la mortalite en communaute  Carnot  RCA,4,CF,Central African Republic,417,CF-08,Mambere-Kadei,13,CF-08-01,Carnot
188,Surveillance rotavirus  Massakory  Tchad  MSF-CH,9,TD,Chad,2936,TD-08,Hadjer-Lamis,92,Massakory,Massakory
609,Surveillance rotavirus  Massakory  Tchad  MSF-CH,9,TD,Chad,2936,TD-08,Hadjer-Lamis,92,Massakory,Massakory
814,Survey on Attack rate and mortality rate of cholera in Yemen,33,YE,Yemen,3545,YE-14,Ibb,,,
658,surveys in diificult to reach populations,285,400,Undefined Countries,,,,,,
795,Syria  Atmeh CHW surveillance training and Survey,32,SY,Syria,2918,SY-10,Idlib,46,SY-10-02,Atmeh
683,Syrian Medical Support Data analysis  Review,32,SY,Syria,,,,,,
83,Systematic amoxicillan vs. placebo in non-complicated SAM,10,NE,Niger,2080,NE-04,Maradi,35,NE-04-02,Maradi
217,Systematic clinical description of suspected rickets cases  Yemen,33,YE,Yemen,,,,,,
350,Systematic TB treatment in malnourished  OCBA,,,,,,,,,
349,Systematic TB treatment in malnourished  OCG,,,,,,,,,
348,Systematic TB treatment in malnourished  OCP,,,,,,,,,
